,created_at,hours,full_text
1706,2020-06-10 13:44:00+00:00,13.733333333333333,RT @abbydphillip: Absentee ballot mystery: Georgia says 96% of ballots that were requested were delivered. Voters and local officials repor…
1707,2020-06-10 02:38:58+00:00,2.6494444444444443,Everyone in the streets combating racism has Tucker “Chicken Heir” Carlson so mad he’s accusing Elmo of being Antifa 😂 https://t.co/ITyE03NI5y
1708,2020-06-10 00:40:54+00:00,0.6816666666666666,"RT @MarcelaforNy: I‘m a working class, indigenous Peruvian mother + tenant organizer. Before 2018, running for office was unthinkable for m…"
1709,2020-06-09 22:05:35+00:00,22.093055555555555,"These lines are not showing up as a consistent failure across the state. They are happening in majority-BIPOC precincts ⬇️
https://t.co/VFbUZu6SFI"
1710,2020-06-09 22:01:12+00:00,22.02,"Republicans don’t want vote by mail bc it chips away at their ability to do exactly this: target and disenfranchise Black voters and people of color.

These scenes are specifically happening in Black communities, not white ones.

This is BY DESIGN,&amp; it’s their test run for Nov ⬇️ https://t.co/YUkgt0JXCt"
1711,2020-06-09 21:28:18+00:00,21.471666666666664,RT @brhodes: This is not a democracy. It's also the Republican strategy for November.
1712,2020-06-09 20:45:06+00:00,20.751666666666665,"RT @DanRather: So much news today, but don't overlook the voting debacle happening right now in Georgia. This is a dire wakeup call for Nov…"
1713,2020-06-09 20:36:24+00:00,20.60666666666667,RT @lbarronlopez: Took @MsLaToshaBrown 3hrs to vote today in GA. Then Brown drove over to predominantly white polling site in Atl suburbs…
1714,2020-06-09 20:35:56+00:00,20.598888888888887,"RT @IlhanMN: In 2016 when I ran against a 44yr incumbent, people told me saying #BlackLivesMattters was wrong messaging and I would lose.…"
1715,2020-06-09 20:26:09+00:00,20.435833333333335,RT @jbouie: an election where people are waiting for 7 or 8 hours to cast a ballot is not a free and fair election
1716,2020-06-09 20:25:05+00:00,20.418055555555558,RT @NYWFP: This moment was made possible by the Black organizers and allies who spent decades organizing to end police secrecy and violence…
1717,2020-06-09 20:15:19+00:00,20.255277777777778,"Any New Yorker can tell you that this group does not look representative of the NYPD at all.

Most NYPD patrol officers are Black, Latino, or Asian American - and the overall force is about 1/5 women.

So what’s going on here? 👀⬇️ https://t.co/YrUm07pgp2"
1718,2020-06-09 17:24:57+00:00,17.41583333333333,Asking for a country https://t.co/IdcIqWv18H
1719,2020-06-09 17:06:28+00:00,17.10777777777778,"RT @AyannaPressley: Yes, it’s possible to legislate justice &amp; accountability and write budgets that actually value Black lives. If it feels…"
1720,2020-06-09 17:01:40+00:00,17.02777777777778,@yuhline Because you’re awesome and NY is lucky to have you in the assembly!
1721,2020-06-09 16:55:46+00:00,16.929444444444446,"Our first slate of New York primary endorsements is out today! 🗳

New York: The primary election is on June 23rd.

Early voting starts THIS Saturday, June 13th!

Check https://t.co/dVZwJAic7m to find your early polling location. https://t.co/BY0MMb9xDl"
1722,2020-06-09 16:44:35+00:00,16.743055555555557,RT @JulianCastro: District attorneys are on notice: if you don’t have the courage to support change and to hold police officers accountable…
1723,2020-06-09 15:48:13+00:00,15.803611111111111,"Charles Booker (@Booker4KY) is running for Senate &amp; building the kind of principled, inclusive, and winning coalition in Kentucky that can inspire positive change.

The US Senate will be a better place with him in it. I’m proud to endorse him.

Let’s go:
https://t.co/yocF7U9Os5"
1724,2020-06-09 14:31:52+00:00,14.531111111111112,"RT @Eugene_Scott: Martin Gugino, the 75-year-old Buffalo man shoved by two 30-something police officers, is a member of PUSH Buffalo, which…"
1725,2020-06-09 14:10:09+00:00,14.169166666666666,@JamaalBowmanNY Wouldn’t have it any other way 💪🏽💜
1726,2020-06-09 13:56:44+00:00,13.945555555555556,RT @heatherscope: “It is not crazy for black and brown communities to want what white people have already given themselves and that is fund…
1727,2020-06-09 13:51:44+00:00,13.862222222222222,"Not long ago, “Black Lives Matter” was *also* a rallying cry for justice that politicians worried polled too poorly, was too “divisive” &amp; required “too much explanation.”

Now Mitt Romney is saying it.

Progress is a process. It’s normal to work through discomfort along the way."
1728,2020-06-09 13:13:08+00:00,13.21888888888889,"@obrien Perhaps a bad choice to your aims &amp; focus

It’s been an excellent choice for the organizers who have been trying to prompt a national convo for years about multibillion-dollar police depts.

“Refund” or “reallocate” didn’t do that. “Defund” did. BLM had similar early resistance."
1729,2020-06-09 13:00:29+00:00,13.008055555555556,"And by the way, the fact that ppl are scrambling to repackage this whole conversation to make it palatable for largely affluent, white suburban “swing” voters again points to how much more electoral &amp; structural power these communities have relative to others

Just for awareness!"
1730,2020-06-09 12:47:17+00:00,12.788055555555555,"Our job as policymakers is to take the public’s mandate and find + create pockets to advance as much progress as possible.

Progress takes a team of different roles. You don’t criticize a pitcher for not being a catcher.

We can respond in ways that don’t undercut impt work"
1731,2020-06-09 12:41:03+00:00,12.684166666666666,"Lots of DC insiders are criticizing frontline activists over political feasibility and saying they need a new slogan.

But poll-tested slogans and electoral feasibility is not the activists’ job. Their job is to organize support and transform public opinion, which they are doing."
1732,2020-06-09 12:37:20+00:00,12.622222222222224,"“Defund” means that Black &amp; Brown communities are asking for the same budget priorities that White communities have already created for themselves: schooling &gt; police,etc.

People asked in other ways, but were always told “No, how do you pay for it?”

So they found the line item."
1733,2020-06-09 03:31:38+00:00,3.527222222222222,"RT @mayaharris_: She knows it’s out of 100, right?"
1734,2020-06-09 00:37:18+00:00,0.6216666666666667,"RT @RollingStone: Ramsey Orta, who filmed the deadly Eric Garner arrest in 2014, has been released from prison https://t.co/Gbmum0hrR8 http…"
1735,2020-06-08 23:31:54+00:00,23.531666666666666,"Massachusetts: @EdMarkey is the real deal in the Senate.

He makes clear commitments over vague platitudes- a rare quality in a time when it’s politically easier to do the opposite.

You are lucky to have him as a Senator,&amp; I hope you organize to keep him: https://t.co/1fYwHT2gZp https://t.co/JHfzV9Y57z"
1736,2020-06-08 23:13:18+00:00,23.221666666666664,RT @NickKristof: This is a police force begging to be defunded.
1737,2020-06-08 19:50:22+00:00,19.839444444444442,"🗳 HOW TO VOTE IN NY:

Absentee: Apply by June 16th, return by June 23rd

Early Voting: 🚨 Early voting starts THIS SATURDAY, June 13th! (check locations via our link)

Election Day: Cast your ballot on TUESDAY, JUNE 23rd.

Plan at https://t.co/dVZwJAic7m, absentee info below ⬇️ https://t.co/e8DOglBGeT"
1738,2020-06-08 18:57:24+00:00,18.956666666666667,Stay in the streets. It’s working ⬇️ https://t.co/XoDiQ0dLJK
1739,2020-06-08 18:55:23+00:00,18.923055555555557,RT @AsteadWesley: It is a success of the movement that police reform is the scott walker position
1740,2020-06-08 18:48:45+00:00,18.8125,"The @PressSec comment is steeped in a long, hurtful, &amp; horrendous history of stripping women of color of titles and diminishing them to “the help.”

Perhaps she isn’t aware that what she did is mired in racist history. If that is the case, I look forward to her apology tomorrow."
1741,2020-06-08 18:33:16+00:00,18.554444444444446,".@PressSec wouldn’t be the first person to mistake a women of color  for having a lower position or title than she does, but Kayleigh - in case you haven’t picked up a newspaper in two years, I’m a Congresswoman. https://t.co/3FRHo7dpTL"
1742,2020-06-08 18:06:08+00:00,18.102222222222224,RT @nowthisnews: 'We would not be giving local police departments who are undertrained a tank if we didn't give the military too much money…
1743,2020-06-08 17:09:52+00:00,17.16444444444444,"Grassroots: “We need major investments in healthcare, housing, and public education.”

Conservatives: “That’s a nice idea, but fiscally irresponsible. You need to state how you‘re going pay for things!”

G: “Let’s use money from overfunded police depts.”

C: “...not like that”"
1744,2020-06-08 16:40:22+00:00,16.672777777777778,"RT @ACLU: 3 million students attend schools with cops, but no nurses."
1745,2020-06-08 01:23:11+00:00,1.386388888888889,"RT @BreeNewsome: The political establishment will attempt to take a small amount of $ from these enormous police budgets, transfer it to a…"
1746,2020-06-07 22:56:34+00:00,22.942777777777778,"“A new world is not only possible, she is on her way.”

- Arundhati Roy https://t.co/hDMLE3fxs3"
1747,2020-06-07 22:44:42+00:00,22.745,This is unethical. https://t.co/QWteOjboDF
1748,2020-06-07 22:43:15+00:00,22.72083333333333,"RT @AyannaPressley: Know y/our history, American history, don't sanitize or whitewash it. You can't celebrate Dr. King &amp; in the same breath…"
1749,2020-06-07 17:14:53+00:00,17.248055555555556,"RT @elielcruz: A year ago today our community lost #LayleenPolanco, a 27-year-old Afro-Latinx trans woman was pronounced dead in a solitary…"
1750,2020-06-07 16:25:47+00:00,16.429722222222225,"RT @thehill: Rep. @AOC: ""We would not be giving local police departments who are undertrained A TANK if we didn't give the military too muc…"
1751,2020-06-07 16:16:51+00:00,16.280833333333334,"RT @ava: Everyday. Everywhere. For. Black. People. This. Is. A. Very. Real. Possibility. 

White. People. Get. To. Ask. And. Argue. And. As…"
1752,2020-06-07 15:57:06+00:00,15.951666666666666,"RT @JuliaCarmel__: The @NYCMayor announced this morning that the curfew has been lifted. 

There is thankfully no curfew in place tonight o…"
1753,2020-06-07 15:56:10+00:00,15.936111111111112,"RT @ZackFinkNews: .@NYCMayor announces reforms of NYPD:

-Shift funding from NYPD to youth and social services 
-Repeal of 50-a ( making di…"
1754,2020-06-07 15:51:28+00:00,15.857777777777777,"RT @zellnor4ny: THREAD: Now that curfew is lifted, it’s a good time to discuss reverse warrants. What's a reverse warrant you say? Basicall…"
1755,2020-06-06 22:24:47+00:00,22.413055555555555,RT @TonyaJoRiley: INBOX: @OversightDems + @AOC @RepPressley @RepRaskin @RepLynch want answers about CBP’s surveillance of protestors this p…
1756,2020-06-06 17:57:28+00:00,17.95777777777778,🗳 https://t.co/dVZwJAic7m 🗳 https://t.co/1P9HCYlcOF
1757,2020-06-06 17:53:50+00:00,17.897222222222222,"Ayo, New York!

The movement for justice must show up EVERYWHERE, from the streets to the voting booth.🗳

New York’s primary elections are on JUNE 23RD.

Go to https://t.co/dVZwJAic7m to get your ballot.

Fmr public defender &amp; absentee expert @tiffany_caban will show you how😉⬇️ https://t.co/r74tbgdQy2"
1758,2020-06-06 15:19:54+00:00,15.331666666666667,RT @icecube: 57 Officers just quit on their city because justice was given to a 75 year old man.
1759,2020-06-06 14:21:38+00:00,14.360555555555555,"RT @NY1: As protesters demand police reform, a proposal is gaining steam: reducing the #NYPD’s budget.

Rep. @AOC expressed support for tha…"
1760,2020-06-06 03:03:33+00:00,3.0591666666666666,RT @AliVelshi: Let’s just remember the 57 members of the Buffalo Emergency Response Team HAVEN’T retired from the police dept. They simply…
1761,2020-06-06 02:15:10+00:00,2.2527777777777778,"RT @SallyGold: .@thenyic is threatening to sue @NYCMayor over his curfew, calling it unconstitutional. Others like @nychange &amp; @VOCALNewYor…"
1762,2020-06-06 01:25:10+00:00,1.4194444444444445,RT @ClintSmithIII: The NFL should formally apologize to Colin Kaepernick.
1763,2020-06-05 22:27:38+00:00,22.460555555555555,"RT @ajplus: Today is #BreonnaTaylor's birthday. She would be 27.

In March, police killed her when they stormed her home while she was slee…"
1764,2020-06-05 19:25:06+00:00,19.418333333333333,RT @nowthisnews: UPDATE: @AOC has endorsed @MondaireJones for Congress https://t.co/NMy5Hwf2da https://t.co/LXJIjm4Vpk
1765,2020-06-05 19:21:44+00:00,19.362222222222222,"Wow.

This is a courageous example of the kind of material actions and commitments allies can make - shout out for walking the walk, @alexisohanian. https://t.co/Ku94GI04SY"
1766,2020-06-05 13:55:47+00:00,13.929722222222221,"RT @MondaireJones: Growing up poor, black, &amp; gay, I never imagined someone like me could run for Congress. I’m proud to be endorsed by @AOC…"
1767,2020-06-05 13:52:30+00:00,13.875,".@MondaireJones is a deeply committed fighter for justice.

He‘s a people’s champ rejecting corporate💰 who belongs in Congress representing Rockland &amp; Westchester (where I went to public school!)

Let’s rally around Mondaire. I’m proud to endorse him: https://t.co/BtENIpBb7j"
1768,2020-06-05 00:34:17+00:00,0.5713888888888888,"Civil liberties protect ourselves from governments using “crises” and “emergencies” as justification to dismantle our rights.

This is suspension of habeus corpus, it is unconstitutional, and it is deeply disturbing that both NYPD is seeking it and a judge rubber stamped it. https://t.co/t3K4EoNB6j"
1769,2020-06-04 22:41:43+00:00,22.69527777777778,"How injustices compound: Many protestors are people who‘ve lost health insurance during COVID.

After being beaten, tear gassed, or badly hurt, many are afraid to seek medical care to check for bleeds, fractures, or head injuries because they are newly uninsured."
1770,2020-06-04 16:52:17+00:00,16.87138888888889,RT @BreeNewsome: Notice how conservatives use the language of “coup” and “insurrection” to describe Black people challenging structural rac…
1771,2020-06-04 05:31:32+00:00,5.525555555555555,"@JBennet Other Qs: Did you consider the author‘s explicit call for violence (“no quarter”) when you chose to run this piece?

Is it your belief that you are not responsible for the factual integrity of what you publish?

Do you believe calling for violence is an “opinion”?"
1772,2020-06-04 05:25:10+00:00,5.419444444444445,"Can you explain why you chose to publish misinformation in your pages in service of an “opinion” for state violence?

Can you explain your choice to publish it on the anniversary of Tiananmen Square?

Do you believe your Black colleagues saying your choices have put them at risk? https://t.co/La67XY7TTx"
1773,2020-06-04 04:45:51+00:00,4.764166666666667,"RT @RepPressley: Qualified immunity shields police from accountability, impedes true justice, and undermines the constitutional rights of e…"
1774,2020-06-04 04:18:01+00:00,4.300277777777778,RT @amyyqin: Surreal and horrifying to wake up on the morning of June 4 - the 31st anniversary of the Tiananmen Square crackdown - to this…
1775,2020-06-04 04:16:31+00:00,4.275277777777777,"RT @DEADLINE: Los Angeles Mayor Eric Garcetti, City Officials Cutting $100-$150 Million From LAPD Budget, Funds To Be Reinvested In Communi…"
1776,2020-06-04 03:40:40+00:00,3.6777777777777776,"Horrifying. You start with the tiny possibility that two officers may be walking over to deescalate the abusive one.

Instead, they join in beating a man trying to get out of traffic.

This isn’t a problem of bad apples or incidents. This is an institutional and systemic crisis. https://t.co/eoBXXnNXZV"
1777,2020-06-04 01:55:43+00:00,1.928611111111111,RT @brianschatz: The New York Times is gonna both sides the fascism so I guess that’s good to know. Anyway we got Mattis so that was good.…
1778,2020-06-04 01:36:33+00:00,1.6091666666666669,🙋🏽‍♀️ https://t.co/avzK3A28MQ
1779,2020-06-04 01:12:24+00:00,1.2066666666666666,"RT @JamaalBowmanNY: Wow. I am so grateful for this endorsement. 

@AOC’s commitment to working people of all backgrounds, her engaged prese…"
1780,2020-06-04 01:09:43+00:00,1.1619444444444444,@GenePark @jmirsky87 😊
1781,2020-06-04 01:05:11+00:00,1.0863888888888888,"Not only is Jamaal a profound community leader, but I believe he’d make a fantastic colleague in the United States House of Representatives.

Support his campaign for Congress here: https://t.co/110v6GXeVK"
1782,2020-06-04 01:03:42+00:00,1.0616666666666668,"Jamaal has dedicated the last decade of his life serving his community as a school principal and community servant.

I could tell you all about him, but he tells his story better than anyone else.  https://t.co/36HhnlMWAl"
1783,2020-06-04 01:01:02+00:00,1.0172222222222222,"This moment requires renewed and revitalized leadership across the country AND at the ballot box.

On June 23rd, New York will be holding primary elections.

Tomorrow I will be rolling out a slate of New York endorsements.

Tonight, I am endorsing @JamaalBowmanNY for Congress. https://t.co/vsCAeIi2kk"
1784,2020-06-04 00:08:54+00:00,0.14833333333333332,"RT @SenJeffMerkley: This picture really troubles me. Armed forces in the nation’s capital, appearing to have been stripped of all badges an…"
1785,2020-06-03 17:46:37+00:00,17.776944444444442,"RT @KristenClarkeJD: It is outrageous that one man, Rand Paul, has BLOCKED Congress from final passage of the Emmett Till Antilynching Act.…"
1786,2020-06-03 17:43:31+00:00,17.725277777777777,"RT @georgejoseph94: NEW: In secret recordings, police officers in Mount Vernon, NY say their colleagues framed innocent people again and ag…"
1787,2020-06-03 16:55:48+00:00,16.93,¡Esooooo! 🇵🇷💃🏾 https://t.co/oatK5alt23
1788,2020-06-03 16:31:17+00:00,16.52138888888889,"RT @kenklippenstein: FBI found ""no intelligence indicating Antifa involvement"" in May 31 violence, per FBI report leaked to me.

That was t…"
1789,2020-06-03 16:26:05+00:00,16.434722222222224,"RT @chezseamus: Take @WellsFargo: ""Our company will do all we can to support our diverse communities,"" CEO said this week.

In '12, it paid…"
1790,2020-06-03 15:51:56+00:00,15.865555555555556,"Yes, I will name names.

@amazon needs to stop integrating Ring cameras w/ police depts &amp; selling facial recognition tech to ICE.

@Nextdoor needs to publicly deal w/ their Karen problem

Commercial banks need to stop lobbying against the Community Reinvestment Act

Name yours ⬇️"
1791,2020-06-03 15:49:02+00:00,15.817222222222222,"I see a lot of corporations releasing bland statements w a hashtag.

No. This moment calls for transformation.

Your statement should include your org’s INTERNAL commitments to change, particularly if you’ve been called on it before.

Give people change.
https://t.co/JvFpn2cMeA"
1792,2020-06-03 15:04:25+00:00,15.073611111111111,"As thousands hit the streets in NYC for justice, please make sure that you are caring for yourselves physically, mentally, and emotionally.

If you are regularly out w/ high exposure for ANY reason, please get COVID tested.

Testing is now free for all in NYC. As it should be. https://t.co/8xrolI5MaU"
1793,2020-06-03 13:40:02+00:00,13.667222222222222,RT @itsgabrielleu: #BreonnaTaylor killers are still on the job. Its not enough to fire the chief. Arrest her killers and bring them to just…
1794,2020-06-03 04:34:12+00:00,4.569999999999999,"Goodbye, Rep. Steve King. You are certainly not the only white supremacist in federal government, but you were among the most prominent.

It’s a shame Republicans held you up as long as they did.

SEE YA 👋🏽 https://t.co/tymvh0hwLR"
1795,2020-06-03 03:25:30+00:00,3.425,"UPDATE: We are getting confirmation that the Brooklyn side of the bridge is now opening up.

You can get off there.

Stay safe everyone and get some sleep. https://t.co/heeCOSMVf1"
1796,2020-06-03 03:23:06+00:00,3.385,"UPDATE: Hearing from @JumaaneWilliams that the BK side is now opening up. People can get off on that side.

PLEASE stay safe, head home and get some sleep."
1797,2020-06-03 03:11:17+00:00,3.188055555555555,"What? No. This is dangerous.

I’m heading there now. https://t.co/Dhhycbn05T"
1798,2020-06-02 22:42:51+00:00,22.714166666666667,"RT @OversightDems: #BreonnaTaylor. Don’t forget her. 

Shot EIGHT times while she was asleep in her bed on March 13 when the police broke i…"
1799,2020-06-02 21:54:04+00:00,21.90111111111111,Now. https://t.co/QWb0WYNDcR
1800,2020-06-02 21:22:26+00:00,21.37388888888889,Want to really stand for racial justice? Change your name. https://t.co/XTlIJrfNx4
1801,2020-06-02 20:57:07+00:00,20.951944444444443,"RT @soledadobrien: This 2 minute video, which unfolded on live tv, is the story of what it is to be Black in America. The Black family trie…"
1802,2020-06-02 19:50:05+00:00,19.834722222222222,RT @BernieSanders: Those in power who want us to focus on looting and property damage instead of the thousands peacefully protesting are tr…
1803,2020-06-02 19:01:46+00:00,19.029444444444444,Stay safe everyone! https://t.co/MbBiPegQme
1804,2020-06-02 16:45:09+00:00,16.7525,"This is Bomba, a form of music &amp; dance in PR that centers our isla’s Afro-Boricua history of strength &amp; resilience despite colonization and slavery.

Each performance is unique:  drummer and dancer improvise in response to each other. #PuertoRicoSeLevanta 🇵🇷 por #BlackLivesMatter https://t.co/kiyYfacmpG"
1805,2020-06-02 15:02:14+00:00,15.037222222222223,RT @MatthewACherry: But took months to figure out testing centers for Covid-19
1806,2020-06-02 14:43:12+00:00,14.72,RT @SSWorks: .@AOC is right. The only way to end the unrest is to end the root cause: oppression. https://t.co/NAxX9R2PSM
1807,2020-06-02 02:53:48+00:00,2.8966666666666665,You’ve got to be kidding me. https://t.co/XJqrTH5P7c
1808,2020-06-02 01:29:24+00:00,1.49,"CBP is the largest law enforcement agency in the country, &amp; it very well may be one of the most dangerous.

They do NOT have oversight. Not even the measures local PDs have.

Their culture is toxic, they have 0 accountability,&amp; Congress gave them a blank check. This is dangerous."
1809,2020-06-02 01:25:46+00:00,1.4294444444444445,"Last year CBP officers circulated mockup images of my violent rape ahead of my visit to their facilities.

They hung framed photos of officers aiming guns at people on the walls.

Later that day,they refused to protect members of Congress when armed Trump supporters were outside. https://t.co/DdcYTSyZY1"
1810,2020-06-02 01:01:49+00:00,1.0302777777777776,He holds that Bible like it’s burning him.
1811,2020-06-02 00:54:57+00:00,0.9158333333333334,"RT @Walldo: Illinois’ Pritzker is the first governor I’ve seen to respond, on CNN now: ""I reject the notion that the federal government can…"
1812,2020-06-02 00:51:24+00:00,0.8566666666666667,RT @RubenGallego: I refuse to let this Democracy die. I will resist. I do not consent and I will not follow martial law.  #resist
1813,2020-06-02 00:51:00+00:00,0.85,RT @RepJohnYarmuth: The President just declared war on millions of Americans and the 1st Amendment. He is the greatest threat to the Americ…
1814,2020-06-01 23:05:41+00:00,23.09472222222222,"RT @abbydphillip: In the Rose Garden, Trump says he is an “ally of all peaceful protestors” as the world watched peaceful protestors being…"
1815,2020-06-01 21:34:02+00:00,21.56722222222222,RT @RBReich: Your reminder that tear gas is a chemical weapon banned in war.
1816,2020-06-01 21:16:47+00:00,21.279722222222222,"For leaders enforcing a curfew, what plans are in place to protect ppl experiencing homelessness (yet another crisis disproportionately facing Black Americans)?

Genuinely wondering. Feel free to share what you see here.

Without a plan, the homeless will be subject to violence."
1817,2020-06-01 20:24:35+00:00,20.40972222222222,"RT @DavidBegnaud: BREAKING: George Floyd died due to asphyxia from neck &amp; back compression that led to a lack of blood flow to the brain, a…"
1818,2020-06-01 18:12:21+00:00,18.20583333333333,RT @KamalaHarris: It’s been one week since George Floyd was murdered and the other three officers involved still have not been held account…
1819,2020-06-01 17:57:10+00:00,17.952777777777776,"Happy Pride 🌈

Stonewall was started by Marsha P. Johnson, Black trans organizer rebelling against violent policing of LGBTQ+ people. She cofounded STAR w Sylvia Rivera for justice.

During COVID, discrimination against LGBTQ+ blood donors is especially cruel. Let’s end it ⬇️ https://t.co/Ko1vh2rHDi https://t.co/SPEWn1LGwl"
1820,2020-06-01 17:29:23+00:00,17.489722222222223,RT @ljoywilliams: Governor Cuomo said he would sign a bill to #Repeal50A and end police secrecy. Use our online tool to contact your state…
1821,2020-06-01 17:12:58+00:00,17.21611111111111,"True peace is the presence of justice.

Justice means recognizing and dismantling the violence of racial injustices in policing, housing, healthcare, pollution, wages, etc.

We need legislatures to step up now with POLICY changes.

In NY, repealing 50-a is one place to start. https://t.co/c8CRIl0z6Q"
1822,2020-06-01 16:29:32+00:00,16.492222222222225,RT @J__Velasquez: Democrats in the NY Legislature are huddling today to discuss the recent protests. The law shielding police personnel rec…
1823,2020-06-01 16:25:57+00:00,16.4325,"RT @chrislhayes: The two most flagantly lawless presidents of the last 60 years have both been the most insistent on ""law and order,"" which…"
1824,2020-06-01 16:25:25+00:00,16.42361111111111,RT @MaraGay: A New York police union came after the mayor’s daughter. Think about that.
1825,2020-06-01 16:01:48+00:00,16.029999999999998,"Again, we need de-escalation.

@SBANYPD, apologize and own this egregious behavior."
1826,2020-06-01 15:58:31+00:00,15.975277777777778,"Last night the NYPD Sergeants’ union *publicly threatened the mayor’s daughter* while they held her.

Indefensible.

If police budgets bought peace, the $6 *billion* NYPD budget would’ve bought the most sophisticated de-escalatory operation in the world.

Clearly, it didn’t. https://t.co/wjl8MG059w"
1827,2020-06-01 15:54:35+00:00,15.909722222222223,@JohnBoyega No problem. Stay safe 💜
1828,2020-05-31 22:19:18+00:00,22.321666666666665,RT @ACLU: Cool tweet. Will you commit to stop selling face recognition surveillance technology that supercharges police abuse?
1829,2020-05-31 20:15:25+00:00,20.256944444444443,RT @brianschatz: I will be introducing an amendment to the National Defense Authorization Act to discontinue the program that transfers mil…
1830,2020-05-31 19:16:04+00:00,19.267777777777777,"A year ago, after CBP &amp; ICE violently kidnapped children from families &amp; traumatized thousands, a small # of us insisted that Congress giving them billions more money w/ 0 accountability was dangerous &amp; would have destabilizing effects.

We were belittled &amp; ignored.

Now this ⬇️ https://t.co/6PMXDNRtMh"
1831,2020-05-31 18:11:39+00:00,18.194166666666668,"RT @JumaaneWilliams: Considering that these protests are linked to policing, and communities who feel like there's no accountability for mi…"
1832,2020-05-31 17:28:11+00:00,17.46972222222222,RT @WesleyLowery: Context: For years federal law enforcement has been hesitant to label/treat white supremacists groups as terrorist orgs -…
1833,2020-05-31 05:54:21+00:00,5.905833333333334,"Running SUVs in crowds of people should never, ever be normalized. No matter who does it, no matter why."
1834,2020-05-31 05:53:42+00:00,5.895,"@NYCMayor your comments tonight were unacceptable.

As mayor, this police department is under your leadership.

This moment demands leadership &amp; accountability from each of us. Defending and making excuses for NYPD running SUVs into crowds was wrong.

Make it right. De-escalate."
1835,2020-05-31 02:13:22+00:00,2.222777777777778,RT @jamaaltbailey: Not sure in what world this is acceptable in. @NYPDnews we should know who was responsible for this action. This is unac…
1836,2020-05-31 01:31:11+00:00,1.5197222222222222,"RT @AOC: We need rapid, real de-escalation and we need it right now. We cannot descend into the chaos of violence.

Please everyone, stay s…"
1837,2020-05-31 01:18:01+00:00,1.3002777777777779,"We need rapid, real de-escalation and we need it right now. We cannot descend into the chaos of violence.

Please everyone, stay safe."
1838,2020-05-31 01:13:52+00:00,1.2311111111111113,"NYPD officers just drove an SUV into a crowd of human beings. They could‘ve killed them, &amp;we don’t know how many they injured.

NO ONE gets to slam an SUV through a crowd of human beings.

@NYCMayor these officers need to be brought to justice, not dismissed w/“internal reviews.” https://t.co/oIaBShSC1S"
1839,2020-05-31 00:31:29+00:00,0.5247222222222223,RT @mukhtaryare: BREAKING: Minneapolis Public Schools board members have written a resolution terminating the school district's contract wi…
1840,2020-05-31 00:18:53+00:00,0.31472222222222224,RT @MauriceWFP: Can anybody in law enforcement help me understand why police officers would make it their official business to loot water f…
1841,2020-05-30 23:53:36+00:00,23.893333333333334,RT @brigid_warnke: Wow. @Jasgripper just pointed out that NYPD presence in @NYCSchools is larger than the ENTIRE Boston police force.  A po…
1842,2020-05-30 23:05:24+00:00,23.09,"Plenty of people can’t be in the streets: disability, family care, etc.

But many are asking what we can do in this moment. We can ORGANIZE.

Join me right now@7 for a parent workshop on how to oppose a school-to-prison budget w/ @AQE_NY &amp; @MaketheRoadNY:

https://t.co/S15F4VxlzM https://t.co/BLPXDZWxRD"
1843,2020-05-30 22:21:23+00:00,22.35638888888889,"RT @ACLU: The NSA has no role in domestic law enforcement matters. If these reports are true, they raise serious constitutional concerns an…"
1844,2020-05-30 20:40:31+00:00,20.67527777777778,"RT @Public_Citizen: .@AOC: If you're calling for an end to unrest, but not calling out police brutality, not calling for health care as a h…"
1845,2020-05-30 18:42:08+00:00,18.702222222222222,"Important.

If you are at a demonstration and something doesn’t seem right, this could be why.

Document it ⬇️ https://t.co/FcYuAQeWJV"
1846,2020-05-30 17:44:55+00:00,17.748611111111114,"Congress often shies away from directly addressing police brutality.

But the 1st step to solving a problem is to name it. We cannot have a Congress too afraid to condemn brutality.

Call your member to cosponsor @AyannaPressley’s resolution. Demand a floor vote. Yes, call Dems. https://t.co/G4ox92Cu8z"
1847,2020-05-30 17:27:43+00:00,17.461944444444445,"3. What does mental healthcare look like in your city? Too often our prisons are used to discard ppl struggling w mental health, housing. Invest in the latter.

4. Healthcare, living wage, housing &amp; education guarantees. Without them we feed the cycle.

What are your ideas? ⬇️"
1848,2020-05-30 17:27:43+00:00,17.461944444444445,"A lot of ppl are asking abt policy solutions. Here are a few:

1. Ask your mayor &amp; city council for strong Citizen Review Boards

2. Budgets. They’re powerful. Find your city’s police budget. Compare that to the school &amp; housing budget. More $ in fmr ➡️ school-to-prison pipeline"
1849,2020-05-30 17:00:26+00:00,17.00722222222222,"RT @abbydphillip: This tweet comes as officials in Minnesota are investigating whether outsiders, including white supremacists, are incitin…"
1850,2020-05-30 16:58:08+00:00,16.968888888888888,"RT @AyannaPressley: Congress needs to act.

Call your member of Congress and ask them to co sponsor our resolution &amp; demand a floor vote NO…"
1851,2020-05-30 16:49:23+00:00,16.823055555555555,"RT @IlhanMN: Minneapolis, people are exploiting our grief and destroying our city. 

The fires in area in Minneapolis where no protest took…"
1852,2020-05-30 15:55:23+00:00,15.923055555555555,RT @inLaurasWords: “The true peace is a just society.” Thank you @AOC for that IGLive. Your voice is so needed.
1853,2020-05-30 15:54:53+00:00,15.914722222222222,"RT @itsjuanlove: . @AOC bringing the actual factuals on IG live

“If you are calling for an end to this unrest, but you are not calling for…"
